,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
81,BKC,Burger King Holdings Inc,17.0,17.0,15.0,17.5,91.0,1.0,0.44,-0.05797847449374761,366.87863985951765,3476.666399009258,1.2471937044791124,605.0,20037.0,17715.0,449.0,1215.0,84.75,11.905880899790658,148.0,0,1
82,BKRS,BAKERS FOOTWEAR GROUP INC,7.75,8.0,7.0,8.29,152.75,0.0,0.9,-0.045701373246791265,171.5370754557798,1469.6938456699068,5.292239740637141,280.0,6364.0,5625.0,141.0,305.0,30.0,8.12403840463596,89.0,0,1
83,BLMN,"Bloomin' Brands, Inc. ",11.0,15.0,13.0,12.4099998474121,124.0,1.0,0.84,0.02181132592841911,366.87863985951765,4000.0,7.939438329350217,721.0,15240.25,13751.5,540.0,794.5,131.0,11.905880899790658,173.0,1,1
84,BLOG,"BladeLogic, Inc",17.0,17.0,16.0,25.0699996948242,111.0,1.0,-0.28,-0.002117746190072883,295.8883877347744,2236.06797749979,2.9070774419691494,557.0,13821.0,12524.0,326.0,772.0,54.0,8.888194417315589,142.0,0,1
85,BLSW,"Bridgeline Digital, Inc.",5.0,13.0,5.0,25.0,198.0,0.0,-0.36,0.009750672113699626,193.78601481042443,1732.0508075688772,2.0193946491795867,464.0,13061.0,11992.0,286.0,774.0,55.0,11.313708498984761,148.0,1,1
86,BLT,BLOUNT INTERNATIONAL INC,13.837666174298375,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,366.818991100974,3523.5201474221685,7.939438329350217,538.0,12732.0,11126.0,301.0,631.0,94.0,13.114877048604,116.0,1,1
87,BMTI,"BIOMIMETIC THERAPEUTICS, INC. ",8.0,13.0,11.0,8.25,91.0,1.0,-0.77,-0.02372061747056409,249.6922613431098,2144.7610589527217,1.6530400031698864,382.0,8348.0,7626.0,177.0,519.0,48.0,9.38083151964686,89.0,1,1
88,BNNY,Annie's Inc,19.0,18.0,16.0,35.9199981689453,118.0,1.0,1.22,0.0645993451786608,255.33086360975523,2236.06797749979,4.899541814717063,343.0,11441.0,9614.0,251.0,458.0,69.0,9.643650760992955,95.0,0,1
89,BODY,BODY CENTRAL CORP,13.0,16.0,14.0,13.0,100.0,1.0,1.8,0.02105232914807478,248.8247935490014,2236.06797749979,5.836648636972727,379.0,10627.0,9495.0,253.0,477.0,74.0,10.0,105.0,1,0
90,BOX,SEACUBE CONTAINER LEASING LTD.,10.0,18.0,16.0,11.0,213.0,1.0,-0.79,0.051102896447133964,267.15724347831775,3082.207001484488,5.21554764870984,674.0,17968.0,15879.0,434.0,890.0,66.0,14.966629547095765,181.0,1,1
91,BPI,Bridgepoint Education Inc ,10.5,16.0,14.0,11.1000003814697,114.0,1.0,0.5,0.07222780488186492,375.9583735228865,3674.234614174767,6.0211292091148305,446.0,11805.0,10764.0,279.0,620.0,35.0,11.489125293076057,111.0,1,1
92,BRNC,"Bronco Drilling Company, Inc.",17.0,16.0,14.0,18.4699993133545,14.0,0.0,-0.21,-0.017173041723842902,264.2878708648677,2258.317958127243,2.796637119162563,348.0,8624.0,7620.0,197.0,376.0,46.0,8.774964387392123,81.0,0,1
93,BSFT,"BROADSOFT, INC",9.0,11.0,9.0,8.30000019073486,93.0,1.0,0.32,0.0418707113204849,291.29707933765917,2738.6127875258308,4.572855255968517,841.0,21926.0,19908.0,524.0,794.5,71.0,13.45362404707371,239.0,1,0
94,BTRX,BARRIER THERAPEUTICS INC,15.0,16.0,14.0,14.6,83.0,1.0,-0.75,-0.030411457792077785,279.3191792576104,2236.06797749979,0.7159598824832771,213.0,4951.0,4613.0,107.0,356.0,22.0,5.385164807134504,99.0,0,0
95,BUN,PARENT CO,9.5,10.0,8.0,10.7,97.0,0.0,0.1,0.033593111500030436,171.0005357757115,1414.213562373095,2.455091452715136,307.0,6993.0,6068.0,152.0,302.0,49.0,6.855654600401044,70.0,0,1
96,BV,Bazaarvoice Inc,12.0,10.0,8.0,16.5100002288818,182.0,1.0,-0.35,0.03382320623002174,211.67441419413558,3079.6584226176774,4.010016562846828,514.0,21326.0,17574.0,396.0,889.0,139.0,10.488088481701515,198.0,0,1
97,BWLD,BUFFALO WILD WINGS INC,17.0,16.0,14.0,11.4750003814697,71.0,0.0,0.32,-0.023035852320323243,197.5716003812533,1732.0508075688772,4.580557511126447,301.0,6746.0,5723.0,155.0,338.0,21.0,8.774964387392123,53.0,0,0
98,BWTR,"Basin Water, Inc.",12.0,12.0,10.0,16.65,88.0,0.0,0.03,-0.02372061747056409,265.3226022499953,2449.489742783178,2.304025715858807,456.0,10949.0,10098.0,246.0,515.0,30.0,9.591663046625438,115.0,0,1
99,BWY,BWAY Holding CO ,15.0,18.0,16.0,14.6000003814697,96.0,1.0,0.26,-0.013719046092875624,278.43474410314053,3168.4721870327344,9.720645438011793,500.0,13118.0,11870.0,306.0,738.0,80.0,12.083045973594572,181.0,1,0
100,CAB,CABELAS INC,20.0,17.0,15.0,26.0,94.0,1.0,0.99,0.030198862266011022,401.6018495487641,2795.084971874737,7.939438329350217,675.0,19188.0,17466.0,465.0,1191.0,120.0,12.083045973594572,192.0,0,1
101,CABG,CABG MEDICAL INC,5.5,13.0,5.0,6.09000015258789,139.0,0.0,-0.17,0.025837184637571033,251.05143837661961,2345.207879911715,7.939438329350217,155.0,3670.0,3291.0,78.0,211.0,10.0,4.47213595499958,64.0,0,1
102,CADX,CADENCE PHARMACEUTICALS INC,9.0,15.0,11.0,9.39999961853027,100.0,1.0,-0.27,0.024348418198384663,303.82343451915955,2449.489742783178,7.939438329350217,219.0,6176.0,5588.0,138.0,335.0,34.0,7.416198487095663,102.0,1,1
103,CALD,CALLIDUS SOFTWARE INC,14.0,14.0,12.0,17.3700008392334,58.0,1.0,-0.75,-0.013856032240963977,282.26170313690784,2236.06797749979,2.9845876217948324,413.0,10936.0,9806.0,278.0,697.0,39.0,9.591663046625438,201.0,0,1
